date,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2020-02-26,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-02-27,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-02-28,-0.0,-0.0,0.0,-0.0,-0.0,,-0.0,0.0,,,-0.0,-0.0,0.0
2020-03-01,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0
2020-03-02,0.0,0.0,,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
2020-03-03,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2020-03-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-03-06,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-03-08,-0.0,-0.0,,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0
2020-03-09,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,0.0,-0.0,0.0
2020-03-10,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2020-03-12,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-03-13,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-15,-0.0,-0.0,,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0
2020-03-16,-0.0,-0.0,,-0.0,-0.0,-0.0,0.0,,-0.0,-0.0,0.0,-0.0,0.0
2020-03-17,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
2020-03-18,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-03-19,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-20,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-03-22,-0.00976379087161895,-0.005657531258650031,,-0.00035741587627264356,-0.00130202298539309,-0.002295888114818505,-0.0011657120644689395,,-0.00011711362286487523,-3.3705528575792744e-05,-0.0002761913413825608,-0.00035833113843026913,-0.0008432498685944866
2020-03-23,0.002657267279220179,0.0032660498776288936,,0.00019480220024013355,-0.00024364211687637067,-0.0015253877512256889,-0.0014979132663273914,,0.0001773374383222215,0.00038383705828911403,0.0008952115256925342,7.43233333162098e-05,6.264985407006482e-05
2020-03-24,0.007043849641404896,0.0032159120129322152,-0.0007104576707628216,0.0005359338410503623,0.0027602444922326702,0.004185329000896474,0.0004993785639543518,1.1207292253132732e-05,1.2044360794138094e-05,0.0005209579932993775,0.0021128309536424996,0.002847584147722474,-0.0009082215826173838
2020-03-25,0.0018125444986046273,-0.00013708045870951979,-0.0032285785662041918,-0.00017885375488708375,-0.00020382318830267505,-0.0012251703349167907,-0.00012534181776967728,,-2.116080699581546e-05,-0.00022381525357849055,0.0019798735698147094,0.0016267012715104863,-0.00047128407564147907
2020-03-26,0.0061144052672134986,0.0029225527526591044,-0.008814578408346308,1.6253089705861173e-05,0.00020375940585541514,0.0005350378969979086,0.0006797502575420114,,-6.395164724442089e-05,-7.720240622734456e-06,0.0035311405381720476,0.003132861108341716,0.00555470406516012
2020-03-27,-0.0039014489959157627,-0.0022057840844280324,0.006436626655855012,-0.00016253666097432163,-0.0026904660855946168,-0.0061960792682399105,-0.003938774535545691,0.0,-7.295299195061017e-05,-2.5762438869771e-05,0.0031936150207479293,0.0029366215803273243,0.0036111897854067074
2020-03-29,-0.0007959009450202313,-0.00036674497144801194,,-2.801759323661607e-05,-0.00038206780011581446,-0.000679420098369111,-0.0008360356047775337,,0.0009597577513514419,-2.428333915063137e-05,-0.000615349268738015,-0.00013424550419778597,0.0010038748108643818
2020-03-30,0.0031534005366925396,0.0015893514149160493,,-1.400780343873284e-05,0.0007212788896024605,0.0020364252644554633,0.002513389572874101,,-0.00014251686667265815,8.838843723553675e-06,-0.001824940930037985,-0.0005373705086040078,-0.0013575149140849013
2020-03-31,-0.0017922808989548605,-0.0005987333382648858,-0.006664583843964976,5.6029227607768484e-05,-0.0010193559056098547,-0.0024673445238967066,-0.00014099946338870148,,0.0001544932684065892,9.265428466583402e-05,-0.0017228945684971803,0.0006886329227210878,0.0014959483575921594
2020-04-01,-0.001615526637847045,-0.0007696421107966888,0.002474148377550086,-0.00016811151913091656,-0.0004240967124160925,-0.0024592967237403876,-0.003300177809782794,,-0.000658940757416059,-2.631968569702002e-05,-0.0012491816994186847,-0.001163367585695318,0.0016685373314635705
2020-04-02,0.0008238894529805107,0.0003260959941454775,-0.00011925899273324506,0.00015403669460677946,0.0008900487212866475,0.002028663105375946,0.001022905816649349,,-0.002236774894490277,-6.599813339826288e-05,-0.0021894596297642103,9.00540080697362e-05,-0.0040548816385861
2020-04-03,-0.0005900239091055935,-0.00026538384781179923,-0.0017766200679051373,4.2026389855011846e-05,0.00021219373964846623,-0.00033902268622515203,-0.0009906148902076835,,-0.0023876242271101216,-2.3785261212809453e-05,-0.0002193805059833796,-0.0019652261082418717,-0.00087270646781613
2020-04-05,0.0007735497929888151,0.000576902777020468,,2.616954839516652e-05,0.0001612509328610526,0.0005514615410683087,0.0002467284016754145,,0.0011090917527519994,2.3508649331732452e-05,,0.000322148873232657,
2020-04-06,0.002868837451464996,0.0018421805414382969,,0.0002486283398424175,0.0012904097353906377,0.0024534211702261217,0.0014702871529442068,,-0.00027921621888379205,0.0008217063207967008,,-0.0006832274596422701,
2020-04-07,-0.0002432052202822909,-0.0001541613450453515,0.0027193755585674523,-1.309452371000002e-05,9.702277274600551e-05,0.000739352647988502,2.7891667710557754e-05,,0.0010556263492487276,-0.0004975641250225841,0.002318025063443464,0.001654660876326536,0.0005404687621540331
2020-04-08,0.0018141848934873524,0.0007487813276419831,-7.600686459877783e-05,-1.3094059117751586e-05,0.0003234699158470975,0.0016041055499395984,0.001715815640441413,,-0.0008811389038830376,1.3639985307820364e-05,-0.0008551399118750142,0.0006792420122555367,2.1589348421156272e-05
2020-04-09,0.0007210443098957755,5.3157405689778964e-05,0.0022918576321694687,-0.0002094975129447207,-0.0013594237646027563,-0.0018563514941977728,-0.000837386719037436,,0.0015049152028919451,0.0006300992040223606,0.0013028794417820641,0.0010080386713883123,0.0014032313101147993
2020-04-10,,,0.002139743054458,-0.0,-0.0,,-0.0,,,,,,
2020-04-12,,,,-5.6412509801500996e-05,-0.00010703780857113808,,-0.00019139262993398185,,,,,,
2020-04-13,0.0007551570179269602,0.0013668470011067837,,0.00018802169844786939,0.0007847969913087191,0.0010862062909918191,0.0012419565548267252,,-0.00015330240540074847,-0.0006014254669925913,,,
2020-04-14,0.001996291769934085,0.0016579312759451147,-5.3561766044794544e-05,-0.00026332373848581947,-0.0007501541893988902,-0.0011523150157569757,-0.00012879027193585712,,-0.000990953506931627,0.00033879716737453253,0.0011623560165780263,0.002196035918953518,0.003319567868178957
2020-04-15,-0.002385619770704467,-0.0007313543115212632,0.000428950383880528,-0.000206794540933794,-0.001605366745772443,-0.0037054614487262356,-0.002717608932416833,,-0.00029861648469352596,0.00018014155661981527,-0.0012629527986329188,-0.0015375312510231037,-0.001166458909259949
2020-04-16,0.0036291641960951096,0.0021153736864467482,-0.002527425779149018,0.00026309046090062247,0.0012451221372265097,0.0019041360859974642,1.5704282432146454e-05,,-0.00020274026105673946,0.00023599053185429723,-0.0005932599434250859,-0.0005796879252030468,-0.0018417470920204437
2020-04-17,-1.5044366448829836e-05,-0.000612972455017676,0.0027040407543565776,-0.00011280901945818497,-0.0007487039380817005,-0.0011463431263105516,0.00012565165550539636,,-0.001015767784129898,0.0007434370327114117,7.833333223669108e-05,0.0001890021271107927,0.001349893950557117
2020-04-19,-0.0006955564439334567,-0.00033235728950670943,,-3.690538336233997e-05,-6.852384494433125e-05,-6.260678329599328e-05,1.9057104985524323e-05,,0.009042092005867534,0.00035027079373170245,,0.00020704849966248092,
2020-04-20,-0.0010467149169718316,-8.790575464430374e-05,,9.225691814524654e-05,-0.00013703062080352478,-0.0007511969384567086,-0.0004765597454432988,,-0.0033427382277263352,-0.0011803928792704567,,-0.001275574431825282,
2020-04-21,-0.002585842536809,-0.0014092308693342203,-0.0004769887983222527,-1.8454654107235746e-05,-0.00010274737153772463,-0.0005626386634870362,-0.0007288489784592338,-6.412376549959238e-06,-0.008906972080022392,2.0870908749133207e-05,-8.703054286566546e-05,-0.0023409074511064744,-0.0006098558418779372
2020-04-22,0.0013154908848456847,0.0008449217575282363,0.00012952228823483633,-0.0,0.00044515546553314966,0.0008743322374197163,0.0005619755635596768,-0.0,0.0008760107155961974,-0.002024834153032876,-0.0004851969074190108,0.0004908495740792056,-0.00012637424365381837
2020-04-23,-0.00031145749643500965,-0.00033465847046837687,-0.001107631523760192,0.0001476319993502698,0.0002741636816423398,0.00025020208071518496,-0.00022664314663908155,-0.0,0.005049509808884267,-0.0009236017647061936,-0.0005181595533658505,0.00033232011860188693,0.0009902517342686278
2020-04-24,0.002013692025286684,0.0011172324954938112,-8.474706965179073e-05,-0.0,6.857509688538998e-05,0.0001251572781817387,-0.00010353673209776649,3.206027917529698e-06,-0.00016624832034166115,0.00019687157656834628,0.0005953568287916684,0.00027941794987778045,0.0003782869853843375
2020-04-26,-0.00036142593921780023,-8.020980265567686e-05,,-2.7484746705016568e-05,-0.0,-0.0,7.851878763578798e-05,,-0.0009765934205158075,0.0002278777269583672,,7.286429343414321e-05,
2020-04-27,0.001999191510699014,0.0005353734578766701,,5.496559541722151e-05,0.0005366658020171016,0.0015977609422439796,0.0020743140370900167,,-0.007859671527962464,0.0022718627739101113,,0.0011108211311964427,
2020-04-28,0.00016294732492434086,-0.000424900821820497,0.0011012895146679453,-6.871673994442542e-05,-0.0006636433833717887,-0.0016024443452313383,-0.0013442959083896423,-3.663208395065346e-06,0.002541509840806349,4.02113791946447e-05,-5.632148288736098e-05,3.624163267548068e-05,0.0008114869657057946
2020-04-29,0.003030666318948921,0.002477875258477009,-8.910610766260126e-05,-8.244546994187547e-05,-0.00018936424242013244,6.145234393220632e-05,0.0007118272572534711,-1.4652467148980209e-05,0.0060822049414669755,-0.0009753527057641637,0.0009201724374713825,0.0007971876505340812,0.0004927360559333493
2020-04-30,-0.0028449840326154516,-0.0018647907131354002,0.002256006291195747,-0.0,-9.4646730434385e-05,6.145925257182626e-05,0.0004934279045407094,1.4651001609135601e-05,0.00666620924927266,0.0034195886581327925,0.0013179571350775616,0.0019678863763642634,-0.001932860691515779
2020-05-01,-0.0023267065977331204,-0.0010339087576298302,0.0009741511769980642,1.3737989198597641e-05,-6.30860299772354e-05,-0.00036879697658418576,-0.0007353423796062902,,0.00019912391774210965,-0.0014892688390633383,0.0005572209924285396,-0.0016644801333547772,0.0011665539989603744
2020-05-03,-0.001480012267308691,-0.0010442935386985595,,-3.337183567420177e-05,-0.0001651582471000034,-0.0004919984126017514,-0.0003426892460065232,,-0.0016379908187016366,0.0002601185846886987,-0.0003396105756230442,-0.00044526188084241796,0.00026022244682717146
2020-05-04,0.002039359608847608,0.0021376041035808513,,1.1122762371470101e-05,0.00030658880244956876,0.0010534537535858792,0.0013249890312207622,,0.004516457503461071,-0.000395089498434843,-0.0010104079920300547,-0.0003747699999202676,-0.00018196134078658823
2020-05-05,0.0013058579311385195,0.0011419220208133756,-0.0027698116293803166,2.2246313256205975e-05,0.00021242569455507627,0.0009145333901739219,0.0018106369065874703,,0.006095995400158837,-5.86815543108158e-05,-0.0012060417785733542,-0.000160886719393685,0.0007153824762585356
2020-05-06,-0.001207471872597142,7.853970932129124e-05,-0.001628012783921073,-8.899156179812689e-05,-0.0002833931615594703,7.045172191479034e-05,0.0012213703397484345,,-0.0022952020881591303,0.001701069463009399,-0.0011318640119627305,-0.0017352561141814591,0.000804069905399479
2020-05-07,0.002183955695067966,0.0014928353740765673,-0.001287106283044077,-0.0002446574131906313,-0.0009439377720478567,-0.0021137897236287824,-0.001428930854876875,,0.0016858277262331895,-0.0027560574161659547,0.0006907685715689752,0.00032453745698120013,-0.0005816791871948058
2020-05-08,0.0013779239796378733,0.0006738160009851529,0.001659536103245314,0.00016668192003791094,0.0005178754409003841,0.001404447325727757,0.0016336932607283177,,0.0011163738047848745,0.0016557551084782818,0.000526576052285073,0.0014042805968852183,-5.1828571585951095e-05
2020-05-10,0.00028582924791930155,0.00027871406566166865,,7.341349298547764e-06,1.6358322248753603e-05,0.00025725063913807823,0.0005302690958400748,,-0.00022285086858205277,-0.0003823977775961879,,,-0.0013464511498502885
2020-05-11,-0.0008362921462494636,0.00020444081440873944,,4.404965645189388e-05,0.00011451538088850285,0.000514674998460324,0.0008115499128893559,,-0.0005984054259218168,0.0009097903340202181,,,-0.0020518041648478072
2020-05-12,-0.003322531390335958,-0.002331940280838413,-0.0011546681652036903,-5.874536365440327e-05,-0.0003436958452929828,-0.0022317654276814633,-0.0024728555426443244,,0.0005335074379450757,-0.0006196823474423387,0.0014198618673134972,-0.00135675465303036,0.0013930142905243068
2020-05-13,-0.0004934303031001628,-2.053215519417616e-05,0.002035266901609534,-7.341089206582065e-06,-6.538040539136395e-05,-0.000599105587295932,-0.0010822933269864644,,0.000362377394311852,-0.0020383787105850712,-0.0013302783791271913,-0.0004605999080451192,0.00044711999575532477
2020-05-14,0.0014670352525911739,0.0008808211921546923,0.0019332021780818305,-2.9363316533921487e-05,-4.9023113029986746e-05,-0.0005131157272571833,-0.002069923144079305,,0.0024219479091688234,-0.001510366015049768,-0.00034018736406168075,0.00011916598145653154,-0.0007291238310751959
2020-05-15,3.913552862152298e-05,8.57942361717496e-05,0.00019504152758308124,-2.2019367073290608e-05,-0.0,0.0002563852523721547,0.0011197528875154781,,0.0019883646957668524,-0.0011514162504951777,0.0003641366804577648,-0.001771434468704487,-5.9676760295961757e-05
2020-05-17,0.0005055579420033635,0.00046690589367512597,,-4.541998835633746e-06,-3.447183065805071e-05,-0.0001764443217041122,-0.0001070021890096956,,0.0011497515426506229,-0.0008101797229298475,,,
2020-05-18,0.003093615539208468,0.0017503789425888478,,7.721124551620271e-05,0.0006893509369306443,0.0035280949377498273,0.005347864963235312,,0.003514469725295113,0.0019204017904431885,,,
2020-05-19,-0.001014278644721216,-0.0002565679918198446,-0.004175207783345551,-2.726744527461502e-05,-0.0004319178233991975,-0.001860596129768483,-0.001565901100928591,-0.0,-0.0015271499828999004,-0.0008379979162118806,0.0013795673648276585,,-0.0016278510692709712
2020-05-20,0.0014994194800255563,0.001615969097676105,-0.0010860139515975321,-1.363082431187681e-05,-0.0,-0.0001767814259381329,-0.0005791040295602514,-1.670306950841452e-05,0.0029672775357734165,-1.3101024492233728e-05,0.0009617493591987391,-0.00014751641547516535,0.0005238001344741227
2020-05-21,-0.0005409805871576935,-0.0007795010148678046,0.0003977985519629896,-0.0,-0.0,-0.00017674169977511704,-0.00046945568515337476,-1.1134544247375905e-05,0.0006119678452213597,0.0015915925379208669,-0.0005598184349344915,-0.00011664115224731264,-0.00012062342064654826
2020-05-22,0.0002537416165324022,0.00017871372256370347,0.0008280755084826304,-0.0,-3.449970140863959e-05,-0.0004417549786553794,-0.0006127752485842785,,-0.0006187966378455201,-0.0006110642786251946,-0.0008239944361089338,-0.00043599473999244984,6.704546329176902e-05
2020-05-24,0.00035164346556388953,0.000293694980586025,,1.3414308977507695e-05,4.872742680139045e-05,0.0001557566457400849,0.0001882014207706193,,-0.0009032688017514489,0.0002349745904835819,6.527792858416113e-05,0.00014915336214051808,-0.0002877447528029244
2020-05-25,0.0004970356534238425,0.0004669312097621985,,-1.3415259504259323e-05,-4.873651887009995e-05,-0.00023368744137121218,-0.0005178460628671201,,0.0014031382313053665,0.00020106328235117187,-0.00010603774955267893,0.0001063545349143556,0.00012004863178683209
2020-05-26,0.0002513002384049871,-0.0009884405277024615,0.007710838886468443,2.682861795522558e-05,6.496990240165094e-05,0.0007786958035518856,0.004324363207703257,,0.00018679463805195087,0.0012433622860843865,0.0012568881909290413,0.0009206062023173312,0.00039594722020798163
2020-05-27,0.0016979439913306256,0.00041799671036350284,-0.002548337113052442,2.012431524873028e-05,6.498606708465088e-05,0.0001559141878631036,0.0015238807403443497,,-0.003056151501066973,-0.0001399010394017084,0.0006078291984374762,-0.0004834784704999226,-0.0006467646648324196
2020-05-28,-0.0005482690845583093,-0.00021116247834408148,0.0038183924252190994,-4.0252909232305596e-05,-0.0002112572793932676,-0.000701771582310552,-0.00043055831992609424,,0.002550782689685469,-0.0007218063024462829,0.0009934477351920229,0.00039459616815929903,0.0003363354413207944
2020-05-29,0.0010228782735185933,0.0014582190082073378,0.0009593762624103826,-1.341478422412081e-05,-0.00024356140444802612,-0.0009347497654845406,-0.0020544602961310725,,0.002401160020846866,-0.0013118467116396157,0.0004658552024746349,0.00018938687317167203,-0.00034782254767689355
2020-05-31,-0.000851494594106548,-0.0005826071355971222,,-0.00021261168375835896,0.00018611472589935728,0.0008877503074542735,0.0023007657004224386,,-5.626290283755875e-05,-0.0006128161213311183,0.0001041638175052703,0.0,0.00016869983691119764
2020-06-01,0.00034552712505231983,0.00043244456625147977,,2.0712519217896946e-05,2.4838436749852858e-05,0.000136776375208486,0.00306597204513108,,0.00020283358723001787,-0.0,0.00013011108674645708,0.0007945962960780498,0.00025777533005412717
2020-06-02,0.0012886025560870258,0.0007960643475158807,0.0012565810329256504,4.143090081499543e-05,0.00026083601606492356,0.001436474597955296,0.00373061258983653,,0.001961980267639043,0.0010973971014728294,0.0007734653099738472,0.0005404646815802348,-0.0021583252730309507
2020-06-03,0.0009830484470867078,0.0001559726269853233,0.0017906437018058614,8.288526110614233e-05,0.00038554703045469776,0.0022626548744672645,0.003118202494939178,5.298633337961036e-06,-0.00027778144588064204,0.0015204969503180524,0.000633583891504613,-5.528852280831113e-05,-0.00029052225989228253
2020-06-04,-0.0003741209248285881,-0.0005563067420111717,0.002640364044825302,-0.0,0.00022429889234307633,0.0019958097028061924,0.006877820870411182,-0.0,0.00026897749434528687,-0.0008019590405485734,0.0012938269276324033,0.0001825972279597017,-0.0002508460309386088
2020-06-05,0.0020176450023565067,0.0013596322700220821,0.006951563236939329,5.701590120261175e-05,0.0004740521279915438,0.0026237986225515083,0.003317503909167903,-0.0,0.0019022458705226608,0.0015333247886723852,-0.0005614303434759265,0.0003366446976458244,-0.0007435172178153485
2020-06-07,0.0005689018118537154,0.00041167094960871343,,1.3654273279505594e-05,8.756155083214767e-05,0.0002930726198347352,0.00034308097853813757,,0.0014995832270231272,0.00016527295595674554,0.000237522579927742,0.00031421440713654697,-4.60328876496141e-05
2020-06-08,0.000362223666824366,5.272291749056289e-05,,4.096572212140998e-05,-0.0002627668905066727,-0.0009970146187570366,-0.002018030647343571,,-0.0018136721520740009,-0.0007951938646903265,-0.0001209226614104877,0.00011659088700479507,0.0015579582095223655
2020-06-09,-0.00017111604734239955,0.0006959999168248062,0.0005142265522291241,-9.560700668839616e-05,-0.0005425420170014363,-0.0014633632860055804,-0.0034107886000422694,,-0.0003410851504256968,-0.0006388142166754896,0.0002711662471655772,-0.00017156186532955278,0.0008121535024296028
2020-06-10,-0.0012555408140088734,0.0003410447599004919,-0.0022424706707164024,-0.00013651371818963363,-0.0010305814675600211,-0.0035604833558834496,-0.004213052678929779,,0.0003546836826781379,-0.001014452401377727,0.0003284598133511527,1.2281415311728043e-05,0.0010338635933870156
2020-06-11,-0.003398178971925875,-0.002292815115237241,0.0008058923524701136,0.00012277538264866258,0.0002610506350012288,-0.00040577305379849344,-0.005148064305963309,-0.0,-0.0031648768484650045,0.0004479613377666373,-0.0007609033603917714,-0.0008595638139426475,0.00025469872944599333
2020-06-12,0.00019512932525320937,-0.00021511364361960248,0.0032045704382992046,-5.4601619757694506e-05,1.741962936441424e-05,0.0005792191480459796,0.0030584881137399504,2.8728308055215073e-06,0.0010504962192077344,-0.00016504552923169054,-0.0004898042108915563,-0.0001303703691080031,-0.001031900210796704
2020-06-14,-0.0013094726024923918,-0.0006528344953046559,,-6.078829505218673e-05,-0.0003606440924230833,-0.0009238781345599331,-0.0021123054246239424,,-0.001492468415757599,-0.00017477942528632887,9.27315152548958e-05,-0.0004540212121047483,0.0002797444739049018
2020-06-15,0.0034092065924695653,0.002288889516183024,,9.116307776659862e-05,0.0008493492423538041,0.002503720136988428,0.004429773044847434,,0.002439757761399187,0.0005038742211435284,9.257499941676161e-05,0.0006836463528505024,7.854291844877409e-05
2020-06-16,0.001226410654130085,0.0008194208977316367,-0.000588491601625185,3.039737602308254e-05,-0.00020632643580516559,-0.0003308510716854136,0.002090293095545723,,0.0009106347260742984,-0.00020471059124046548,-1.9456633902174693e-05,-0.00011328867262678321,0.00025296046846880513
2020-06-17,-0.0010752348356693117,-0.00023849641222646018,0.0048424306057810755,-3.040060520611084e-05,-0.0001546676906701302,-0.0008597271745563773,-0.0014581906196371283,,-0.0003900570353620891,-0.00011183199781016847,-8.758592241521143e-05,-6.614818254643038e-05,0.00036578711511092135
