date,6B_FRONT_CALENDAR,6E_FRONT_CALENDAR,6J_FRONT_CALENDAR,CL_FRONT_VOLUME,ES_FRONT_CALENDAR_2D,GC_FRONT_VOLUME,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,SR3_FRONT_CALENDAR,UB_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,ZT_FRONT_VOLUME
2021-10-26,0.001815936660129358,0.0015062833534170705,0.003524930354198652,0.005130040563111615,0.000656958283149045,0.007903609130602951,0.0013836154192676808,0.004334500875656788,2.501250625308593e-05,-0.007518796992481258,0.0002565582707972913,-0.0005983724269986723,7.122507122503396e-05
2021-10-27,-0.004785382830626461,-0.00012930477134598384,-0.00285274148456649,-0.023976261127596432,-0.0034467666046613665,-0.0017270194986072074,0.004209376305388535,-0.004446575700771782,2.5011880643299733e-05,-0.018818948734588004,-0.0008981843844229065,-0.003348881712713858,0.0005342260844789504
2021-10-28,0.004589829520617705,-0.00736941906567834,-0.002105023610400103,0.006080505898090616,0.004611583859456481,-0.0016684277848839635,0.002975809548188879,-0.0007881945964880455,0.0,0.004458598726114649,0.0002563938209089178,0.002026463225652586,-0.0006770480704130222
2021-10-29,-0.007252157516861257,0.010695187165775333,0.0035767003519927565,0.00592288166324173,0.006065905240723479,0.008938981733385143,0.012218854681767422,0.01441780971997031,0.0,-0.0057581573896352545,0.0008976085144578594,0.0008361204013378476,0.0006765899864682456
2021-10-31,0.0,-0.0,-0.0,-0.002883922134102268,0.0016838674633350426,0.002184873949579891,0.000992813918305524,0.0,0.0,0.0030216284987277797,0.0010909324263620457,0.001195457262402888,0.0004988775255674316
2021-11-01,-0.001972386587771102,-0.003329729729729669,0.0004558144835052902,0.010845986984815426,-0.0015183558375359008,-0.00696198978159579,-0.00020466317164946624,-0.008899256955244628,-2.5011255064710802e-05,0.00526399744775885,-0.0008993961197480971,-0.001077199281867225,-0.00039217084388032397
2021-11-02,-0.0038061777192213153,0.0015515903801395226,-0.0005700279313685108,-0.011087267525035638,0.003475805137674426,0.0029551156955672786,0.004188580606556913,-0.015604568041147071,2.5011880643299733e-05,-0.0028864656831302238,-0.0017971758664954152,-0.0016738402678144748,-0.0009265858873841459
2021-11-03,-0.0033798677443055425,-0.0028921695588361995,-5.697031846407796e-05,-0.031344183242917545,0.008713535747145063,0.0056481377921933085,0.015241798908611992,0.016516117605384295,-2.5011255064710802e-05,0.009753757595139079,0.0012173244490004675,0.0019097636667462226,0.00021362956633197427
2021-11-04,-0.013181019332161648,0.0049928980329703165,-0.001993847556112538,-0.007342874922215192,0.0037557677862432026,-0.008042292334514478,0.00951439515630792,0.0007840745742040411,0.0,-0.006943323106733512,-0.0026942074539739735,-0.003826835685242669,-0.0007478632478632452
2021-11-05,-0.0014841199168893482,-0.0009084223731452568,-0.0031269543464664817,0.01767803410230684,0.0018708573872139311,-0.015398348582905452,0.00029069767441858296,0.0028291621327529715,0.0,-0.016677357280307836,-0.0025590173373424285,-0.005122706695258605,-0.000533788833137594
2021-11-07,-0.0,-0.0,-0.0,0.004435136134039563,-0.00026676625940347254,0.0013736263736263687,-0.0019731106318542357,0.0,0.0,0.001577287066246047,-0.00012762427413703925,0.00047410216901744295,-0.0
2021-11-08,-0.0042975696502667304,-0.0015991010458984434,-0.001586941736567704,0.00637802036060342,0.0008538798164159367,0.004896836313617703,-0.0001226053639846736,0.022612847222222232,0.0,-0.002685624012638277,0.0026159637593313745,0.0032017075773745907,0.0007113387395077941
2021-11-09,0.0005902316659289752,-8.629989212516342e-05,-0.0028859212313263605,0.031566118220597295,-0.0035192492268315556,-0.0030661410424879243,-0.007633119769473673,0.0018674928907942423,2.5011880643299733e-05,-0.010398613518197486,-0.0012794268167861667,-0.0027361408517725394,-0.0004271070615033956
2021-11-10,0.011871405397434032,0.008844975622384177,0.008294306832928866,-0.03662570888468797,-0.0064747431506849695,-0.010152838427947453,-0.012078339305572672,0.0196144884558358,-2.5011255064710802e-05,0.014969593014189875,0.0057500638895987555,0.0071182821212480984,0.0017788529955884425
2021-11-11,0.002686366689053088,0.00352603169075405,0.000682749203459343,-0.002330144714250859,0.0019927828943824277,-0.007511077488382201,0.004643382008067354,-0.0001661957786273094,0.0,0.0007915149596326998,0.001477959131217066,0.0025092603656350354,0.0003920450495402683
2021-11-12,-0.0029180695847361715,-0.00017474116464977207,0.00045547711227511556,-0.008113091579594278,0.006450225757901551,-0.0017162778224726338,0.008419054140275994,0.009890292553191404,2.5011880643299733e-05,0.004277566539923949,-0.0012870841109466902,-0.001796837565884113,-0.00039219880914176386
2021-11-14,-0.0,-0.0,-0.0,0.00396579501797012,0.0008545182653278971,0.0001606253680996872,0.0016203703703703276,0.0,0.0,0.0019093078758949389,0.0003856288964586563,0.0004782972617481951,0.00014256183619643092
2021-11-15,-0.00201432408236335,0.0010045861541820855,-0.00028480291638199873,-0.002468831008517469,-0.001173959445037398,-0.001927194860813608,-0.0022494414914104865,0.0019339972018765916,-2.5011255064710802e-05,0.011477761836441891,0.0009001478814376629,0.002272999162579281,-3.5645540742867965e-05
2021-11-16,0.00037227309954579457,0.009837355718782748,0.00871248789932233,-0.003836158891226349,0.004220536382092188,-0.00670456983479939,0.007103259778563631,0.0006160417265597129,0.0,0.005644250927269834,0.0007078962610206352,0.0015587529976018866,0.00010693281055074166
2021-11-17,-0.004692387904066786,8.831191769331781e-05,-0.006261488970588314,-0.027701863354037348,-0.0022875990849603456,0.009071764134132465,0.0015179625569234911,-0.00607453620095233,0.0,-0.008595523840415176,-0.0014167954662545057,-0.0028821904647531316,-0.0005347212319977146
2021-11-18,-0.000815479279412834,-0.004371826010156843,0.000799223611348987,0.0062603807333589945,0.0035192492268316666,-0.004066998448119086,0.010196270553293196,-0.014659729104724128,0.0,-0.0030551535616658576,-0.0005144694533762983,-0.0008382229673093988,-7.125806106822452e-05
2021-11-19,0.004222222222222238,0.007474498768906046,-0.002056790264525876,-0.03910614525139666,-0.001540913921360243,-0.007683627961957984,0.005592264791464574,0.010561166757470541,0.0,-0.010259698621353008,0.00025710245532839515,-0.001076812634601687,-7.125298371879474e-05
2021-11-21,0.0005951052592427786,0.0006644812616284357,0.0008552369006213922,-0.00171775898520099,-0.00010643393113729527,-0.0004331817197313903,3.014181725013998e-05,0.0,0.0,0.0014281180577594421,0.0005143371480005321,0.0005975857535556184,0.0003206155819173162
2021-11-22,0.0028284331968738696,0.0030143180105501877,0.005706459712394585,0.011250827266710894,-0.0025546862525945846,0.019880823401950187,-0.011543968050636733,0.0005805996765229082,0.0,0.009534403305259787,0.0032805866460825506,0.005261899067208753,0.0009265198489060156
2021-11-23,0.0016421586922444886,-0.00026677337601710427,0.0029843893480256956,0.024083769633507668,-0.0006403073475268473,0.009948598905654138,-0.006723688423363683,0.0014921042815105867,0.0,0.010267928766244161,-6.45369474023827e-05,0.0013224332772301395,-0.0003566842630902123
2021-11-24,0.0033644859813083405,0.0038227319198115284,0.0023601197329035095,0.0015337423312884457,0.0041646644241550845,0.0008373806732540068,0.004390004297906369,-0.006704465505111279,-2.5011880643299733e-05,-0.008591343815853358,0.0006453278265359241,-0.00024076080414103807,0.0006774584610995671
2021-11-25,0.0012753188297074391,-0.0005800722859310437,-0.002885003750505044,-0.012123532414497262,-0.0029776147179241264,-0.0014526762766791101,0.0007488461656020018,0.0019165868088828475,0.0,-0.007071681131469054,-0.0019372336303757898,-0.0032494885064386914,-0.0005351982017340884
2021-11-26,-0.0012769473447007407,-0.008651444880485304,-0.016282147172199446,-0.11936442320113672,-0.02319876273265431,5.579111805409376e-05,-0.019989921048210957,-0.012641909593712142,2.501250625308593e-05,-0.01962974784551541,-0.005091518432585707,-0.007437619961612185,-0.0014977533699451762
2021-11-28,-0.000825206301575454,0.0011937394995136241,0.004245923913043459,0.04708816194807097,0.010100458615418306,-0.0013948557719132282,0.007822482625362337,0.0,0.0,0.007199874784786342,0.0015389547932029846,0.002976899261728949,0.0003204671699188477
2021-11-29,0.0019488793943484017,-0.0,0.0007959520154642297,-0.007845334827682904,0.008107669855683453,0.004958769779362493,0.016203846867462346,-0.003622120203849666,-2.5011880643299733e-05,0.00031530821377900864,-0.0023762121893262655,-0.002985787650782168,-0.0006767586821014859
2021-11-30,0.001426962072850202,-0.0032756407418883526,-0.004495021337126648,-0.054786783394521255,-0.016781941987024873,0.006551318662859074,-0.012613352808715228,-0.009468656211691906,0.0,-0.00961993376439052,0.006727319323423853,0.000119075970469118,0.004840891293514615
2021-12-01,0.0013537906137182087,0.0010589013898081312,-0.0037385295117253747,-0.010008963250672243,-0.01259679354346166,-0.005298162552135999,-0.01698127744818556,4.2674860239788615e-05,2.501250625308593e-05,-0.008122461730709185,-0.001935109333677243,0.001667262117422852,-0.0006795908147936291
2021-12-02,-0.0016568760355475387,0.0011925268318536686,0.0013544018058690988,0.016598762637694442,0.007731816424587201,0.007681094415788237,-0.0006583794460207626,-0.002517709311257166,-2.5011880643299733e-05,-0.0009296560272700205,0.0018026137899954664,0.0017893355600619998,0.0008221038710368722
2021-12-03,0.0044360902255639045,-0.0005306447333510711,-0.002203887884267619,-0.017069912423927636,-0.0062476023455910745,-0.007910051415334296,-0.015701714482910023,-0.004919786096256651,0.0,0.013777089783281626,-0.002386326991293153,-0.004660611854684582,-0.00046504972454752824
2021-12-05,0.0004531379805151614,0.0006629541235746439,0.002368198477586736,0.020084566596194398,0.0052390668946120655,-0.0,0.003282868525896321,0.0,0.0,-0.004428156970529895,0.0012224938875305957,0.0021410729154276442,0.000464833553831312
2021-12-06,-0.0020400453343407676,0.0018132767237184488,0.003730288814785543,0.032716506291635916,0.008064516129032251,0.001233252985032851,0.006560137238706298,0.004084264832330264,2.501250625308593e-05,-0.012269938650306789,0.0012884107453455806,0.002503278102276796,0.0002861844458753593
2021-12-07,0.0012818579399789254,0.0009747452370404419,0.0005673115107505122,0.029816513761467878,0.02084353741496603,-0.0021327945220857014,0.03160851520459529,-0.011046885035324472,-2.5011880643299733e-05,-0.006677018633540421,0.0023221312004128025,0.0027485659655831496,0.0010734988907178389
2021-12-08,0.0027935069837674575,-0.006253326237360302,0.0013055571323155046,0.010439866369710504,0.0015460070369974765,0.0006720806496779419,0.0020498072569294923,-0.03840325583409088,0.0,-0.017664530248553967,0.0007111915691472293,0.0019173157579388533,-7.164350193433755e-05
2021-12-09,-0.0011356753482738569,0.0044514963198025725,-0.0021029896555644356,-0.028378564540570306,-0.00510991643157499,-0.004203329036597037,-0.01227368485329583,-0.020801440792435733,0.0,-0.00445576066199882,6.469979296064299e-05,-0.0012006243246487358,0.0003223726627982204
2021-12-10,-0.0034787869621113465,-0.0021692934301400513,-0.00039702796211216196,0.02027506025804615,0.008453266277887783,0.00354570013507427,0.009087817996352499,0.006748412138320226,2.501250625308593e-05,-0.0003168567807351197,-0.0008411517308315464,-0.0008394291881521632,-0.0007882761833100105
2021-12-12,0.0010550908131735648,-0.0,0.0007370450164418951,0.007643135075041885,0.0015915963711603531,0.0,0.0023893398682799383,-0.0,0.0,-0.0014263074484944793,0.00032324799586247455,0.00035945363048162093,0.00010740754000926334
2021-12-13,0.0009053187476423252,0.0034898617307947966,0.0005673758865247791,-0.01751482554130479,-0.00958737221251127,0.0014015024105842322,-0.01651743422057883,0.01638616279586136,-2.5011880643299733e-05,0.014759561974289737,-0.0021341266248464663,-0.0034759678772624536,-0.0005370953881409513
2021-12-14,0.001057162274409218,0.0007979430800602039,0.0011353959693443105,-0.013194834362717511,-0.0081292116803936,0.007557521133068401,-0.01090654859007223,0.026862302483069977,2.501250625308593e-05,-0.0028151391929934766,0.0012261228704181226,0.0014333492594361674,0.0004294456572307981
