date,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2020-02-26,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-02-27,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-02-28,-0.0,-0.0,0.0,-0.0,-0.0,,-0.0,0.0,,,-0.0,-0.0,0.0
2020-03-01,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0
2020-03-02,0.0,0.0,,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
2020-03-03,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2020-03-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-03-06,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-03-08,-0.0,-0.0,,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0
2020-03-09,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,0.0,-0.0,0.0
2020-03-10,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2020-03-12,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-03-13,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-15,-0.0,-0.0,,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0
2020-03-16,-0.0,-0.0,,-0.0,-0.0,-0.0,0.0,,-0.0,-0.0,0.0,-0.0,0.0
2020-03-17,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
2020-03-18,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-03-19,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-20,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-03-22,-0.009665638442944078,-0.005600657812604127,,-0.000353822882858058,-0.001288934143171129,-0.002272808247848981,-0.0011539935145975148,,-0.00011593631512997544,-3.336669711852539e-05,-0.0002734148735851536,-0.0003547289441627744,-0.0008347729333886229
2020-03-23,0.002630554577102412,0.0032332172686681294,,0.00019284391279664106,-0.0002411928565620786,-0.0015100534907501898,-0.00148285519851669,,0.00017555471883394343,0.00037997846074417827,0.0008862122357057046,7.35761833856021e-05,6.202005408623092e-05
2020-03-24,0.006973039957070692,0.0031835834247204873,-0.00070331565525133,0.0005305462606730469,0.0027324965914212553,0.004143255157689173,0.0004943584626919656,1.1094628742824295e-05,1.1923282487635503e-05,0.000515720960577942,0.002091591304800546,0.0028189582478409573,-0.0008990915064737053
2020-03-25,0.0017943235384305976,-0.0001357024304289966,-0.003196122644973668,-0.0001770557923282158,-0.00020177421560188568,-0.0012128540690838096,-0.00012408179448667375,,-2.0948083820291816e-05,-0.00022156530670825727,0.0019599705012318526,0.0016103485369398016,-0.0004665463997501955
2020-03-26,0.006052939005310664,0.0028931732161270648,-0.00872596812470749,1.6089702323943978e-05,0.00020171107434022544,0.0005296593232744492,0.0006729169343433288,,-6.330876072858567e-05,-7.642631384986602e-06,0.0034956430531919735,0.0031013674056879015,0.005498864309707098
2020-03-27,-0.0038622289123093653,-0.002183610005951166,0.0063719212000487024,-0.00016090272921225298,-0.0026634196459442037,-0.006133791962373133,-0.0038991792296087,0.0,-7.221961764618248e-05,-2.5503456884504794e-05,0.0031615105774368667,0.0029071006141372343,0.0035748875896198374
2020-03-29,-0.0007245364181700591,-0.0003329473515926998,,-2.558652580008955e-05,-0.0003494836387638554,-0.0006217930803937943,-0.0007652246834946805,,0.0008852846467672014,-2.275933062346575e-05,-0.0005626475762718678,-0.00012297744681721658,0.0009202628178507883
2020-03-30,0.002870650605714104,0.0014428837081449158,,-1.279235589798324e-05,0.0006597655463910087,0.0018636998540623062,0.002300509367556421,,-0.00013145816618101227,8.284122928303e-06,-0.0016686435546287453,-0.0004922656705555424,-0.001244448497551765
2020-03-31,-0.0016315758776368327,-0.0005435566805414488,-0.006101838388088141,5.116760978140339e-05,-0.0009324214471357419,-0.0022580694265435385,-0.00012905702715047612,,0.00014250525026409029,8.683935455950677e-05,-0.001575336971026155,0.0006308316925514863,0.0013713519215923426
2020-04-01,-0.0014706703025893038,-0.0006987152446895856,0.002265235744859277,-0.00015352459739168377,-0.00038792816928837396,-0.0022507042242753054,-0.003020657858990588,,-0.0006078097674628503,-2.4667877221020764e-05,-0.0011421953209476126,-0.001065718932292402,0.0015295660870500091
2020-04-02,0.0007500153341511799,0.00029604440706316825,-0.0001091889781900482,0.00014067103578211908,0.0008141420598597544,0.0018565960653811274,0.0009362672777538626,,-0.002063210710805159,-6.185612815540683e-05,-0.002001942988505302,8.24952169106295e-05,-0.003717153535871298
2020-04-03,-0.0005371193644294475,-0.0002409272278105222,-0.0016266054693284307,3.837978870021445e-05,0.00019409706924471755,-0.0003102674779526362,-0.0009067113427854606,,-0.002202354779144677,-2.229251177319045e-05,-0.00020059162534797213,-0.0018002724981691126,-0.0008000193894072888
2020-04-05,0.000901283943712422,0.0007024055497952637,,3.10838545187401e-05,0.00018537213199699515,0.000628292429643297,0.00027906622347411575,,0.001310500265033745,3.254920533281006e-05,,0.00037987299486379926,
2020-04-06,0.0033425606930046086,0.0022429391702948856,,0.0002953175587212268,0.0014834395036037462,0.0027952374430200416,0.0016629925067744439,,-0.0003299212422606034,0.0011377041437585938,,-0.000805651308549058,
2020-04-07,-0.000283365029703577,-0.00018769849728061835,0.0028931891804047003,-1.555350760538959e-05,0.00011153621202107813,0.0008423609571539654,3.154733026893311e-05,,0.001247325667181658,-0.000688908862566566,0.0026789395117027283,0.0019511506474218553,0.0006447336089738484
2020-04-08,0.00211375625751014,0.0009116755562092476,-8.086497563783062e-05,-1.5552955768665366e-05,0.0003718571227686084,0.001827593219689289,0.0019407015475491553,,-0.0010411517029181902,1.888541856471e-05,-0.000988284438371362,0.000800951730309102,2.5754270177411152e-05
2020-04-09,0.0008401083745408782,6.472157572556521e-05,0.0024383457016557467,-0.00024883846354850826,-0.001562777201102694,-0.0021149826482949816,-0.0009471400442036895,,0.0017782043436438773,0.0008724120251383486,0.0015057366163203673,0.0011886636920261785,0.0016739364976242129
2020-04-10,,,0.0022765084559578813,-0.0,-0.0,,-0.0,,,,,,
2020-04-12,,,,-5.8994810950200185e-05,-0.00011057595832838277,,-0.00019741524664098465,,,,,,
2020-04-13,0.0007913899947757921,0.0014322287851173555,,0.00019662845339620864,0.0008107385657986329,0.0011177670317247866,0.0012810376223633966,,-0.00017026820760936539,-0.0006453853681516861,,,
2020-04-14,0.0020920752848408238,0.0017372367903885316,-5.484319757995514e-05,-0.0002753774690282887,-0.0007749506412185647,-0.0011857966073815316,-0.00013284295904156165,,-0.0011006212003548848,0.0003635608177487678,0.0011837719243171872,0.0022775929084010377,0.0034256495629304416
2020-04-15,-0.0025000835231030593,-0.0007663379267996114,0.000439212751787965,-0.00021626062890749113,-0.001658432368449765,-0.0038131271003148215,-0.002803124853093189,,-0.0003316640301791893,0.00019330861631093756,-0.0012862221586471293,-0.0015946325119508748,-0.0012037348267486144
2020-04-16,0.00380329410441365,0.002216560509373467,-0.0025878928498850877,0.00027513351308507605,0.0012862798239016819,0.001959462542701724,1.6198454406166354e-05,,-0.00022517729431672249,0.00025323975228833134,-0.0006041905017329747,-0.0006012165357283102,-0.0019006028408960725
2020-04-17,-1.5766205971346883e-05,-0.0006422933904449358,0.002768733227194275,-0.00011797288934370369,-0.0007734524516409196,-0.0011796511990961283,0.00012960557870489675,,-0.0011281816452848046,0.0007977769638743315,7.977659006145014e-05,0.00019602134039109237,0.0013930318057528389
2020-04-19,-0.0006742946500371094,-0.0003221977801655577,,-3.57772583028145e-05,-6.642920563662467e-05,-6.069301693732803e-05,1.8474566728568672e-05,,0.008765693018700713,0.00033956370376195456,,0.00020071943382639077,
2020-04-20,-0.0010147188984933996,-8.521864843768096e-05,,8.943680541934954e-05,-0.0001328418639565078,-0.000728234323962461,-0.0004619922503459772,,-0.003240557287750517,-0.0011443105881283658,,-0.0012365826276295696,
2020-04-21,-0.002506798410993525,-0.0013661534504453789,-0.0004624081879214032,-1.7890531589963858e-05,-9.960658626274052e-05,-0.0005454399049886935,-0.0007065694971939492,-6.216362797545427e-06,-0.008634703443511747,2.0232926074795427e-05,-8.437019016354308e-05,-0.002269350509624654,-0.0005912137470061477
2020-04-22,0.0012752789131069996,0.0008190941594608342,0.00012556304636244584,-0.0,0.0004315479375711144,0.0008476056187662793,0.0005447970747232876,-0.0,0.0008492327891626959,-0.0019629389512680734,-0.00047036539124995766,0.00047584526699642873,-0.00012251123131914822
2020-04-23,-0.000301936852705186,-0.00032442861854647275,-0.0010737734042981584,0.00014311917919014,0.0002657830365576961,0.00024255389469232287,-0.00021971511094350432,-0.0,0.004895156215052344,-0.000895369073405925,-0.0005023204338735693,0.00032216174550226404,0.0009599816843493804
2020-04-24,0.0019521374164755841,0.0010830808931893924,-8.215651823936195e-05,-0.0,6.64788909065425e-05,0.00012133146609051678,-0.00010037181762135826,3.108025943134974e-06,-0.00016116643582524587,0.0001908535992761316,0.0005771579402629864,0.00027087669213650417,0.0003667234954805882
2020-04-26,-0.00033180056597124105,-7.345425905615894e-05,,-2.545015423429402e-05,-0.0,-0.0,7.181312536834866e-05,,-0.0008972733621202852,0.00020872230784640519,,6.704106481911253e-05,
2020-04-27,0.001835321715343457,0.0004902824762639064,,5.089669902952991e-05,0.000494832004388406,0.0014715610080005676,0.0018971634494643567,,-0.007221299825398331,0.0020808898158242886,,0.001022045613140945,
2020-04-28,0.0001495908532475725,-0.00038911422302282235,0.001016174660128004,-6.362989802428472e-05,-0.0006119115180409817,-0.001475874490098378,-0.001229490336110877,-3.365847840728003e-06,0.002335085442739978,3.68312075919844e-05,-5.1568457183234404e-05,3.3345244026052044e-05,0.0007494582945652585
2020-04-29,0.0027822485626612854,0.002269180139070386,-8.221940503689849e-05,-7.634234175265678e-05,-0.0001746030533044104,5.659850030747979e-05,0.0006510357788872945,-1.3463054676651361e-05,0.005588201151357593,-0.0008933644829120368,0.0008425181744208661,0.0007334773513004121,0.00045507215735675116
2020-04-30,-0.002611786288067451,-0.0017077316686113612,0.0020816473739820335,-0.0,-8.726889463354223e-05,5.6604863264799775e-05,0.00045128816982488467,1.346170810184876e-05,0.006124771947094441,0.003132137774663989,0.001206733427553937,0.0018106152121508787,-0.00178511613706046
2020-05-01,-0.002135991034975635,-0.0009468294299312551,0.0008988624044947658,1.2721017505668316e-05,-5.81683918468643e-05,-0.00033966736591243705,-0.000672542662531603,,0.00018295084054186894,-0.0013640807868415636,0.0005101965611793029,-0.001531456839161139,0.0010773846130956797
2020-05-03,-0.0013437021586527992,-0.0009559793430299282,,-3.027282237807723e-05,-0.00014896423254985426,-0.0004513141756679767,-0.0003153192645227136,,-0.0014944978313628106,0.0002350843508398676,-0.00031029590239690783,-0.00040617923051580154,0.00023474943453615245
2020-05-04,0.0018515332401000345,0.0019568304225514974,,1.0089867782891433e-05,0.0002765273092152959,0.0009663417609210687,0.0012191645103950557,,0.004120802062685042,-0.00035706544526358577,-0.0009231910964516481,-0.0003418747409951642,-0.00016414925913544034
2020-05-05,0.0011855875520244772,0.0010453515441731466,-0.00253711353421634,2.018045085523444e-05,0.0001915970356848504,0.0008389089731500374,0.001666024552436567,,0.005561967626141217,-5.303394648999071e-05,-0.0011019380692848994,-0.0001467649639351593,0.0006453541338434165
2020-05-06,-0.0010962629145444178,7.189773462766047e-05,-0.0014912397739074673,-8.072752634177105e-05,-0.00025560603580408476,6.462594184445128e-05,0.001123821659790288,,-0.0020941353908272595,0.0015373557830312952,-0.0010341632157309312,-0.001582944832089744,0.0007253600061082671
2020-05-07,0.0019828119311478816,0.0013665887293912472,-0.00117897359374457,-0.00022193775869289178,-0.0008513832536790429,-0.0019389966353959907,-0.0013148046851899516,,0.001538144080016193,-0.0024908099870379063,0.0006311424691919224,0.00029605133567863466,-0.000524738975981266
2020-05-08,0.001251016269794667,0.0006168324844254142,0.0015201147483832039,0.0001512033143218827,0.000467096974960214,0.0012883110409402582,0.0015032130813313039,,0.001018576057443183,0.0014964025553662128,0.0004811228007980532,0.0012810205337855415,-4.67551051839088e-05
2020-05-10,0.00025155202144706113,0.00024649493158026593,,6.389516060403127e-06,1.418497341705306e-05,0.0002280473940318821,0.00047093969376752674,,-0.0001966915607197113,-0.00033622619816739906,,,-0.0011823094758997262
2020-05-11,-0.0007360022861227557,0.00018080761170148106,,3.8338454677574424e-05,9.93009924273186e-05,0.000456248787429608,0.0007207492770207415,,-0.0005281617160238646,0.0007999401750187252,,,-0.0018016750975776714
2020-05-12,-0.0029240866483904895,-0.002062369757370965,-0.0010228261792339663,-5.11288087897252e-05,-0.00029803279058180976,-0.001978414092880176,-0.00219617896105994,,0.0004708817663250629,-0.0005448604881067277,0.001255435270051673,-0.0011922246474078046,0.0012231962488455288
2020-05-13,-0.0004342571346062034,-1.8158653664531937e-05,0.0018028766458001414,-6.389289690328033e-06,-5.669403612239717e-05,-0.0005310947657527293,-0.0009612004395054607,,0.00031983979111347577,-0.0017922602181258491,-0.0011762259657718546,-0.0004047441899230925,0.00039261298703970396
2020-05-14,0.0012911053925020294,0.0007789989320387544,0.0017124658469694692,-2.5556253346684615e-05,-4.2509955763008256e-05,-0.0004548665256181053,-0.001838328839531352,,0.0021376480032020044,-0.001328000979173292,-0.0003007920876676699,0.00010471504181518303,-0.0006402386114641934
2020-05-15,3.444231619684654e-05,7.58764877005095e-05,0.00017277135237773477,-1.9164474244882136e-05,-0.0,0.00022728024648480601,0.0009944688198478074,,0.001754960874861283,-0.001012391627497823,0.0003219679620181515,-0.0015566173516634919,-5.240175196609047e-05
2020-05-17,0.00048858084523455,0.0004469685132591688,,-4.57675745658447e-06,-3.302981848244101e-05,-0.00016961718503130842,-0.00010127544816557687,,0.0010782653952260619,-0.0008078787885874547,,,
2020-05-18,0.0029897291079785974,0.0016756358919586991,,7.780212114456612e-05,0.0006605142773931042,0.0033915828295560733,0.005061648045644812,,0.0032959565147605945,0.0019149477926378082,,,
2020-05-19,-0.000980218242794312,-0.0002456122644992774,-0.003937290721722272,-2.747611525206179e-05,-0.0004138500054645261,-0.001788604331176513,-0.0014820943127167563,-0.0,-0.0014321989741234139,-0.0008356179773789356,0.0013579843225981878,,-0.0015815375388638926
2020-05-20,0.0014490676063934958,0.001546965491002386,-0.001024129307370573,-1.3735137120542761e-05,-0.0,-0.00016994124573603659,-0.0005481104701782472,-1.5714474600421584e-05,0.002782786163939403,-1.3063817195727102e-05,0.0009467029920817945,-0.0001520795323186226,0.0005088976449816022
2020-05-21,-0.0005228139656586198,-0.0007462154888580221,0.0003751306830778647,-0.0,-0.0,-0.0001699030566921628,-0.00044433048844895993,-1.0475530421190687e-05,0.0005739185606761694,0.0015870723681042803,-0.0005510601928724689,-0.00012024920633909321,-0.00011719159781866412
2020-05-22,0.00024522074163312686,0.00017108245570549675,0.0007808890444780713,-0.0,-3.305652335466122e-05,-0.00042466221201917475,-0.0005799796106930328,,-0.0005803227710682964,-0.0006093288380256526,-0.0008111032158867087,-0.00044948134035017914,6.513797177646068e-05
2020-05-24,0.0003163869904086158,0.0002618813395905851,,1.2648884525097265e-05,4.359107837978538e-05,0.0001391891275791115,0.00017000538897253206,,-0.0007907722925827822,0.00021774246269083504,5.977939210821284e-05,0.00014294798984521828,-0.0002600819136648191
2020-05-25,0.00044720186755177406,0.000416352266099966,,-1.2649780814510274e-05,-4.359921205533048e-05,-0.00020883058270869555,-0.00046777872868939953,,0.001228386094846229,0.0001863180787579918,-9.710590311715425e-05,0.00010192976382662594,0.00010850754908238661
2020-05-26,0.00022610437532352156,-0.0008813706280707972,0.007038242300919842,2.5297769050392726e-05,5.8121437839532244e-05,0.0006958675119825617,0.003906267265007106,,0.00016353052810868355,0.001152178904245553,0.0011510170992153732,0.000882305327695684,0.00035788214985274546
2020-05-27,0.0015277047404763592,0.0003727184517625381,-0.002326052240251674,1.8976015846560395e-05,5.813589860649429e-05,0.0001393299122663763,0.0013765461331226847,,-0.0026755268468179054,-0.0001296412381851305,0.000556630101112476,-0.00046336384577300784,-0.0005845868259346116
2020-05-28,-0.0004932985327036419,-0.00018828892679634483,0.0034853239037131003,-3.7956066282085384e-05,-0.00018898869135583756,-0.0006271255639686655,-0.00038893029794715876,,0.002233098576516643,-0.0006688718195314868,0.0009097669455686377,0.0003781794002461472,0.00030400125235967345
2020-05-29,0.0009203224578450461,0.0013002617427230324,0.0008756923458022978,-1.2649332653997554e-05,-0.00021788764497782904,-0.0008353223308345069,-0.0018558272320275272,,0.00210211048013776,-0.0012156409468675816,0.00042661495881380013,0.00018150762701183172,-0.0003143840258923389
2020-05-31,-0.0007209568935749594,-0.0004893474423946206,,-0.00018622333465269353,0.0001531664773844793,0.0007517294391294897,0.002069655014097756,,-4.670199888047681e-05,-0.0005379403497709974,8.910664665401736e-05,0.0,0.00014277424372355737
2020-06-01,0.000292556364359532,0.0003632218514723903,,1.8141780026532164e-05,2.044124043558713e-05,0.00011581953501822454,0.0027579967899921355,,0.0001683655390318004,-0.0,0.00011130316563042776,0.0007127666848167247,0.00021816071949400627
2020-06-02,0.0010910543676017806,0.0006686359102676992,0.0011527048151505268,3.6288694821693266e-05,0.00021465971358585422,0.0012163783383429745,0.0033558745468057617,,0.001628575769141242,0.0009633137250398832,0.0006616587383761397,0.0004848062107158773,-0.00182663637504667
2020-06-03,0.0008323429879070215,0.0001310056149940762,0.0016426187911533665,7.259793744114112e-05,0.00031729289681637463,0.0019159714904570658,0.002804980719000666,4.537214832432485e-06,-0.00023057730974155815,0.0013347179240375735,0.0005419975697715028,-4.959476567535237e-05,-0.00024587513954037616
2020-06-04,-0.00031676661443614395,-0.00046725703266754776,0.0024220963618512047,-0.0,0.00018459082727289019,0.0016900122657259355,0.006186947435759796,-0.0,0.00022326943698684038,-0.0007039732013538441,0.0011068006303259794,0.00016379288636499803,-0.0002122963069440806
2020-06-05,0.0017083315423303432,0.0011419918042208485,0.006376907024759675,4.9939359222827466e-05,0.0003901297664127061,0.002221780888564736,0.0029842624125688204,-0.0,0.0015789921961907017,0.0013459784173747045,-0.00048027401870540885,0.000301976143466158,-0.000629254363327625
2020-06-07,0.0006300871980085598,0.0004522975103424611,,1.5581597132202614e-05,9.798138238024204e-05,0.0003217496847580116,0.00038771332481903184,,0.0016530108916662516,0.00018479059170896736,0.0002602725392686037,0.0003603298321862125,-5.010345160640485e-05
2020-06-08,0.0004011808198291299,5.79259827336329e-05,,4.674810334165829e-05,-0.0002940361714807466,-0.0010945721898725984,-0.002280561793901098,,-0.0019992353657099535,-0.0008891009659071114,-0.000132504657662441,0.00013370225487662897,0.0016957242471895932
2020-06-09,-0.00018951957711816256,0.0007646860432528242,0.0005884158815745358,-0.00010910209798352083,-0.0006071045603916885,-0.0016065529295239184,-0.003854507451890801,,-0.00037598277873416306,-0.0007142539225985579,0.0002971386035601047,-0.00019674100467610624,0.0008839700436714822
2020-06-10,-0.0013905742203676739,0.0003747014356124729,-0.002566000045883862,-0.00015578286125579369,-0.0011532207445772657,-0.003908875547595154,-0.004761140267075505,,0.0003909726249253496,-0.001134252476008443,0.00035991975876400144,1.4083887364085869e-05,0.0011252853593103757
2020-06-11,-0.0037636530981957,-0.0025190861033139492,0.0009221613644360961,0.0001401053363312169,0.00029211568143296926,-0.00044547782121913247,-0.005817790123346462,-0.0,-0.0034886865943948905,0.0005008625893416103,-0.0008337828336464993,-0.000985717006593839,0.00027722105035305356
2020-06-12,0.00021611548291168036,-0.00023634255840087652,0.003666905435640256,-6.230873107740495e-05,1.9492566651185022e-05,0.0006358955619760356,0.0034563752282343097,3.0563488210262214e-06,0.0011579762034627122,-0.00018453630740183398,-0.0005367177543793192,-0.00014950407160142407,-0.001123148360099131
2020-06-14,-0.001374709863562904,-0.0006803990708742391,,-6.471312396753281e-05,-0.0003808971776912358,-0.0009638302967441767,-0.002235254659366478,,-0.0015643130612578444,-0.00018419758745044304,9.402545756340957e-05,-0.0004842743772472111,0.0002906817157153177
2020-06-15,0.003579051536222438,0.0023855331042486497,,9.7049070840152e-05,0.0008970470779463864,0.002611990945913422,0.004687613222502644,,0.0025572031489353923,0.0005310259818114224,9.386675775939973e-05,0.0007292003169834755,8.161373117861568e-05
2020-06-16,0.0012875098110508628,0.0008540192368532218,-0.0006275314705170864,3.23599989303975e-05,-0.0002179133354251205,-0.00034515838688245807,0.002211961076647796,,0.0009544709830994167,-0.0002157416238797815,-1.9728124794112406e-05,-0.00012083752900259006,0.0002628505291141493
2020-06-17,-0.0011288024899701017,-0.00024856642602807895,0.005163671988743462,-3.23634366073622e-05,-0.0001633535335639479,-0.0008969051942834473,-0.0015430663287571984,,-0.00040883365343627524,-0.00011785817559847254,-8.880806496655147e-05,-7.05558882595045e-05,0.0003800883882451409
